Locatie,Datum,Stops in meters,Locatie + stops,Rondes,X,Y,Soorten,Aantal,Gedragscode,Temperatuur,Bewolking,Neerslag,Wind
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,400,Aerdt400,Ochtend_1,51.89695,6.09326,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,500,Aerdt500,Ochtend_1,51.89714,6.09444,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,600,Aerdt600,Ochtend_1,51.89729,6.09557,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,700,Aerdt700,Ochtend_1,51.89786,6.09589,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,800,Aerdt800,Ochtend_1,51.89838,6.095272,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Roerdomp,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Zwarte stern,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Grote karekiet,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Tafeleend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Kuifeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Woudaap,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Buidelmees,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Dodaars,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Slobeend,,,4, 7/8,geen,Z1
Aerdt,3/3/21,900,Aerdt900,Ochtend_1,51.89886,6.09454,Blauwborst,,,4, 7/8,geen,Z1
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Roerdomp,1,2,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,0,Aerdt0,Ochtend_2,51.89495,6.09141,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,100,Aerdt100,Ochtend_2,51.89592,6.09213,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Roerdomp,1,2,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,200,Aerdt200,Ochtend_2,51.89632,6.09084,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,300,Aerdt300,Ochtend_2,51.89665,6.09209,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,400,Aerdt400,Ochtend_2,51.89695,6.09326,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,500,Aerdt500,Ochtend_2,51.89714,6.09444,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,600,Aerdt600,Ochtend_2,51.89729,6.09557,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,700,Aerdt700,Ochtend_2,51.89786,6.09589,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,800,Aerdt800,Ochtend_2,51.89838,6.095272,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Roerdomp,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Zwarte stern,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Grote karekiet,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Tafeleend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Kuifeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Woudaap,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Buidelmees,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Dodaars,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Slobeend,,,4,1    ,miezer,NW2
Aerdt,3/17/21,900,Aerdt900,Ochtend_2,51.89886,6.09454,Blauwborst,,,4,1    ,miezer,NW2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Roerdomp,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Zwarte stern,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Grote karekiet,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Tafeleend,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Kuifeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Woudaap,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Buidelmees,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Dodaars,,,2,1    ,geen,NO2
Aerdt,4/16/21,0,Aerdt0,Ochtend_3,51.89495,6.09141,Slobeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89495,6.09141,Blauwborst,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Roerdomp,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Zwarte stern,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Grote karekiet,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Tafeleend,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Kuifeend,2,2,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Woudaap,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Buidelmees,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Dodaars,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Slobeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,100,Aerdt100,Ochtend_3,51.89592,6.09213,Blauwborst,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Roerdomp,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Zwarte stern,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Grote karekiet,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Tafeleend,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Kuifeend,8,2,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Woudaap,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Buidelmees,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Dodaars,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Slobeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,200,Aerdt200,Ochtend_3,51.89632,6.09084,Blauwborst,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Roerdomp,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Zwarte stern,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Grote karekiet,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Tafeleend,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Kuifeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Woudaap,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Buidelmees,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Dodaars,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Slobeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,300,Aerdt300,Ochtend_3,51.89665,6.09209,Blauwborst,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Roerdomp,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Zwarte stern,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Grote karekiet,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Tafeleend,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Kuifeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Woudaap,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Buidelmees,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Dodaars,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Slobeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,400,Aerdt400,Ochtend_3,51.89695,6.09326,Blauwborst,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Roerdomp,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Zwarte stern,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Grote karekiet,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Tafeleend,9,2,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Kuifeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Woudaap,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Buidelmees,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Dodaars,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Slobeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,500,Aerdt500,Ochtend_3,51.89714,6.09444,Blauwborst,2,2,2,1    ,geen,NO2
Aerdt,4/16/21,600,Aerdt600,Ochtend_3,51.89729,6.09557,Roerdomp,,,2,1    ,geen,NO2
Aerdt,4/16/21,600,Aerdt600,Ochtend_3,51.89729,6.09557,Zwarte stern,,,2,1    ,geen,NO2
Aerdt,4/16/21,600,Aerdt600,Ochtend_3,51.89729,6.09557,Grote karekiet,,,2,1    ,geen,NO2
Aerdt,4/16/21,600,Aerdt600,Ochtend_3,51.89729,6.09557,Tafeleend,,,2,1    ,geen,NO2
Aerdt,4/16/21,600,Aerdt600,Ochtend_3,51.89729,6.09557,Kuifeend,,,2,1    ,geen,NO2
Aerdt,4/16/21,600,Aerdt600,Ochtend_3,51.89729,6.09557,Woudaap,,,2,1    ,geen,NO2
